id,System.Title,System.State,System.CreatedDate,System.ChangedDate,System.AssignedTo
1401,"As a user, I want to deactivate my account",Closed,2024-12-27T17:21:48.863Z,2024-12-28T19:47:42.64Z,
1402,"As a user, I need multi-language support",Resolved,2024-12-27T17:21:49.76Z,2024-12-28T19:47:43.873Z,
1403,Optimize database queries,Active,2024-12-27T17:21:50.25Z,2024-12-28T20:21:26.703Z,Viviana de Oliveira
1404,"As a user, I need to tag items",New,2024-12-27T17:21:51.443Z,2024-12-28T19:47:45.06Z,
1405,"As an admin, I need to manage user roles",Closed,2024-12-27T17:21:51.9Z,2024-12-28T19:47:46.28Z,
1406,"As a manager, I want to generate reports",Active,2024-12-27T17:21:52.09Z,2024-12-28T19:47:47.523Z,
1407,"As an admin, I need to view system analytics",Closed,2024-12-27T17:21:52.57Z,2024-12-28T19:47:48.767Z,
1408,Refactor user authentication module,Active,2024-12-27T17:21:52.893Z,2024-12-28T20:21:27.91Z,Viviana de Oliveira
1409,"As a user, I need to view my profile information",Closed,2024-12-27T17:21:53.187Z,2024-12-28T19:47:49.947Z,
1410,"As a user, I want to see my order history",Active,2024-12-27T17:21:53.427Z,2024-12-28T19:47:51.153Z,
1411,"As an admin, I want to monitor system logs",Closed,2024-12-27T17:21:54.87Z,2024-12-28T19:47:52.327Z,
1412,Duplicate Entries in Logs,New,2024-12-27T17:21:55.257Z,2024-12-28T19:33:59.107Z,
1413,"As a developer, I want to access API documentation",Active,2024-12-27T17:21:55.597Z,2024-12-28T19:47:53.547Z,Viviana de Oliveira
1414,CSS Styling Missing,New,2024-12-27T17:21:55.96Z,2024-12-28T19:34:00.27Z,
1415,"As a user, I want to filter search results",New,2024-12-27T17:21:56.297Z,2024-12-28T19:47:54.763Z,
1416,"As a user, I need a responsive UI",Closed,2024-12-27T17:21:56.98Z,2024-12-28T19:47:56.003Z,
1417,"As an admin, I need to schedule tasks",Resolved,2024-12-27T17:21:57.167Z,2024-12-28T19:47:57.19Z,
1418,"As a user, I need to tag items",Resolved,2024-12-27T17:21:57.353Z,2024-12-28T19:47:58.383Z,
1419,Invalid Error Message Display,New,2024-12-27T17:21:57.547Z,2024-12-28T19:34:01.44Z,
1420,"As a user, I need a responsive UI",New,2024-12-27T17:21:57.74Z,2024-12-28T19:47:59.607Z,
1421,"As a developer, I want to access API documentation",Closed,2024-12-27T17:21:58.023Z,2024-12-28T19:48:00.833Z,
1422,"As a user, I need keyboard shortcuts",Resolved,2024-12-27T17:21:58.207Z,2024-12-28T19:48:02.07Z,
1423,"As a user, I need to change my email address",Active,2024-12-27T17:21:59.73Z,2024-12-28T19:48:03.303Z,
1424,"As an admin, I want to monitor system logs",Closed,2024-12-27T17:21:59.907Z,2024-12-28T19:48:04.49Z,
1425,"As an admin, I want to monitor system logs",New,2024-12-27T17:22:00.107Z,2024-12-28T19:48:05.68Z,
1426,Database Deadlock Occurrence,New,2024-12-27T17:22:00.657Z,2024-12-28T19:34:02.67Z,
1427,"As a user, I want to customize my dashboard",Closed,2024-12-27T17:22:01.09Z,2024-12-28T19:48:06.937Z,
1428,Debug performance issue in report generation,New,2024-12-27T17:22:01.287Z,2024-12-28T20:21:29.12Z,
1429,"As a user, I want to reset my password",Closed,2024-12-27T17:22:01.797Z,2024-12-28T19:48:08.16Z,
1430,Fix alignment issues in mobile view,New,2024-12-27T17:22:02.12Z,2024-12-28T20:21:30.34Z,
1431,Document deployment process,New,2024-12-27T17:22:03.03Z,2024-12-28T20:21:31.53Z,
1432,Backend Service Not Responding,New,2024-12-27T17:22:03.193Z,2024-12-28T19:34:03.877Z,
1433,"As an admin, I need to manage user roles",New,2024-12-27T17:22:03.817Z,2024-12-28T19:48:09.373Z,
1434,"As a user, I want to filter search results",New,2024-12-27T17:22:04.007Z,2024-12-28T19:48:10.557Z,
1435,"As a user, I want to reset my password",New,2024-12-27T17:22:04.223Z,2024-12-28T19:48:11.73Z,
1436,"As a user, I need keyboard shortcuts",New,2024-12-27T17:22:04.567Z,2024-12-28T19:48:12.93Z,
1437,"As a user, I need file upload capability",Resolved,2024-12-27T17:22:04.763Z,2024-12-28T19:48:14.127Z,Viviana de Oliveira
1438,"As a manager, I want to generate reports",New,2024-12-27T17:22:05.783Z,2024-12-28T19:48:15.32Z,
1439,"As a user, I want to receive notifications",New,2024-12-27T17:22:06.46Z,2024-12-28T19:48:16.5Z,
1440,"As a user, I want a mobile-friendly version",Active,2024-12-27T17:22:06.65Z,2024-12-28T19:48:17.693Z,
1441,Fix alignment issues in mobile view,New,2024-12-27T17:22:06.857Z,2024-12-28T20:21:32.75Z,
1442,"As a guest, I want to browse the site without login",Closed,2024-12-27T17:22:07.37Z,2024-12-28T19:48:18.923Z,
1443,"As a developer, I want to access API documentation",Closed,2024-12-27T17:22:07.877Z,2024-12-28T19:48:20.157Z,
1444,"As a user, I need keyboard shortcuts",Closed,2024-12-27T17:22:08.187Z,2024-12-28T19:48:21.363Z,
1445,Migrate database schema,New,2024-12-27T17:22:08.39Z,2024-12-28T20:21:33.937Z,
1446,Session Expiration Not Handled,New,2024-12-27T17:22:08.76Z,2024-12-28T19:34:05.11Z,
1447,"As a user, I want to deactivate my account",Resolved,2024-12-27T17:22:10.05Z,2024-12-28T19:48:22.61Z,
1448,"As a developer, I need detailed error logs",Closed,2024-12-27T17:22:10.607Z,2024-12-28T19:48:23.8Z,
1449,"As an admin, I need to schedule tasks",Active,2024-12-27T17:22:10.82Z,2024-12-28T19:48:24.993Z,
1450,Add tooltip for new button,New,2024-12-27T17:22:11.61Z,2024-12-28T20:21:35.17Z,
1451,"As a user, I want to set my timezone",Closed,2024-12-27T17:22:12.773Z,2024-12-28T19:48:26.64Z,
1452,Add input validation for form Z,New,2024-12-27T17:22:12.963Z,2024-12-28T20:21:36.383Z,
1453,"As a user, I want to reset my password",Resolved,2024-12-27T17:22:13.193Z,2024-12-28T19:48:27.907Z,
1454,Memory Leak in Module X,Resolved,2024-12-27T17:22:13.537Z,2024-12-28T19:34:06.327Z,
1455,"As a user, I want a dark mode option",Closed,2024-12-27T17:22:13.86Z,2024-12-28T19:48:29.12Z,
1456,"As a user, I need file upload capability",Active,2024-12-27T17:22:14.05Z,2024-12-28T19:48:30.387Z,
1457,"As a user, I want to receive notifications",Closed,2024-12-27T17:22:14.453Z,2024-12-28T19:48:31.61Z,
1458,Auto-suggestion Not Working,New,2024-12-27T17:22:15.183Z,2024-12-28T19:34:07.55Z,
1459,UI Alignment Issue on Dashboard,New,2024-12-27T17:22:15.553Z,2024-12-28T19:34:08.767Z,
1460,"As a guest, I want to browse the site without login",Active,2024-12-27T17:22:15.747Z,2024-12-28T19:48:32.81Z,
1461,Improve error handling in service Y,New,2024-12-27T17:22:16.073Z,2024-12-28T20:21:37.6Z,
1462,"As a user, I need keyboard shortcuts",New,2024-12-27T17:22:16.303Z,2024-12-28T19:48:34.033Z,
1463,"As an admin, I need to view system analytics",Active,2024-12-27T17:22:16.477Z,2024-12-28T19:48:35.22Z,
1464,"As a user, I need to tag items",Active,2024-12-27T17:22:16.657Z,2024-12-28T19:48:36.427Z,
1465,Write integration tests,New,2024-12-27T17:22:17.05Z,2024-12-28T20:21:38.813Z,
1466,"As a developer, I want to access API documentation",Active,2024-12-27T17:22:17.233Z,2024-12-28T19:48:37.65Z,
1467,Unexpected Logout,New,2024-12-27T17:22:17.417Z,2024-12-28T19:34:09.973Z,
1468,Improve SEO for landing page,New,2024-12-27T17:22:17.6Z,2024-12-28T20:21:40.1Z,
1469,"As a developer, I need detailed error logs",Active,2024-12-27T17:22:18.64Z,2024-12-28T19:48:38.85Z,
1470,"As an admin, I need to view system analytics",Active,2024-12-27T17:22:18.81Z,2024-12-28T19:48:40.03Z,
1471,"As a user, I need to tag items",Active,2024-12-27T17:22:19.03Z,2024-12-28T19:48:41.24Z,
1472,High Latency in Requests,New,2024-12-27T17:22:19.37Z,2024-12-28T19:34:11.167Z,
1473,"As a guest, I need limited access",Closed,2024-12-27T17:22:20.12Z,2024-12-28T19:48:42.44Z,
1474,"As a guest, I need limited access",New,2024-12-27T17:22:20.49Z,2024-12-28T19:48:43.647Z,
1475,"As an admin, I need to schedule tasks",Resolved,2024-12-27T17:22:21.23Z,2024-12-28T19:48:44.85Z,
1476,Unexpected Logout,Resolved,2024-12-27T17:22:21.417Z,2024-12-28T19:34:12.387Z,
1477,"As a developer, I want to access API documentation",Closed,2024-12-27T17:22:21.8Z,2024-12-28T19:48:46.047Z,
1478,"As a user, I want to set my timezone",Active,2024-12-27T17:22:21.973Z,2024-12-28T19:48:47.25Z,
1479,"As an admin, I need to schedule tasks",New,2024-12-27T17:22:22.363Z,2024-12-28T19:48:48.48Z,
1480,"As an admin, I need to schedule tasks",Closed,2024-12-27T17:22:22.703Z,2024-12-28T19:48:49.697Z,
1481,"As a user, I need two-factor authentication",Active,2024-12-27T17:22:22.893Z,2024-12-28T19:48:50.907Z,
1482,Optimize image loading,New,2024-12-27T17:22:23.427Z,2024-12-28T20:21:41.35Z,
1483,"As a user, I want to save items to a wishlist",Closed,2024-12-27T17:22:23.597Z,2024-12-28T19:48:52.1Z,
1484,Optimize image loading,New,2024-12-27T17:22:23.803Z,2024-12-28T20:21:42.553Z,
1485,"As a user, I want a mobile-friendly version",Active,2024-12-27T17:22:24.023Z,2024-12-28T19:48:53.307Z,
1486,CSS Styling Missing,New,2024-12-27T17:22:24.207Z,2024-12-28T19:34:13.63Z,
1487,"As a user, I want to receive notifications",Closed,2024-12-27T17:22:24.417Z,2024-12-28T19:48:54.513Z,
1488,"As a user, I want to set my timezone",Resolved,2024-12-27T17:22:24.593Z,2024-12-28T19:48:55.72Z,
1489,"As a user, I need to tag items",New,2024-12-27T17:22:24.803Z,2024-12-28T19:48:56.913Z,
1490,Update API documentation,New,2024-12-27T17:22:24.98Z,2024-12-28T20:21:43.733Z,
1491,"As a user, I want to reset my password",Resolved,2024-12-27T17:22:25.227Z,2024-12-28T19:48:58.13Z,
1492,Backend Service Not Responding,New,2024-12-27T17:22:25.903Z,2024-12-28T19:34:14.84Z,
1493,"As a user, I want to reset my password",Active,2024-12-27T17:22:26.417Z,2024-12-28T19:48:59.327Z,Viviana de Oliveira
1494,"As a user, I want to customize my dashboard",New,2024-12-27T17:22:26.623Z,2024-12-28T19:49:00.5Z,
1495,"As a user, I need two-factor authentication",New,2024-12-27T17:22:26.817Z,2024-12-28T19:49:01.71Z,
1496,"As a user, I want a dark mode option",Closed,2024-12-27T17:22:27.03Z,2024-12-28T19:49:02.92Z,
1497,"As a user, I need to tag items",Resolved,2024-12-27T17:22:27.44Z,2024-12-28T19:49:04.097Z,
1498,"As an admin, I want to monitor system logs",Closed,2024-12-27T17:22:28.163Z,2024-12-28T19:49:05.283Z,
1499,"As a manager, I want to generate reports",Resolved,2024-12-27T17:22:28.36Z,2024-12-28T19:49:06.517Z,Viviana de Oliveira
1500,"As a guest, I want to browse the site without login",New,2024-12-27T17:22:29.15Z,2024-12-28T19:49:07.74Z,
1501,Tooltip Not Displayed,New,2024-12-27T17:22:29.51Z,2024-12-28T19:34:16.043Z,
1502,Invalid Error Message Display,New,2024-12-27T17:22:29.717Z,2024-12-28T19:34:17.273Z,
1503,"As a user, I want a mobile-friendly version",Resolved,2024-12-27T17:22:29.93Z,2024-12-28T19:49:08.927Z,
1504,"As a user, I want to filter search results",New,2024-12-27T17:22:30.263Z,2024-12-28T19:49:10.13Z,
1505,Redesign homepage layout,New,2024-12-27T17:22:30.647Z,2024-12-28T20:21:45.96Z,
1506,Update API documentation,New,2024-12-27T17:22:30.83Z,2024-12-28T20:21:47.2Z,
1507,Incorrect User Role Assignment,New,2024-12-27T17:22:31Z,2024-12-28T19:34:18.557Z,
1508,Implement role-based access control,New,2024-12-27T17:22:31.177Z,2024-12-28T20:21:48.42Z,
1509,Add tooltip for new button,New,2024-12-27T17:22:31.9Z,2024-12-28T20:21:49.633Z,
1510,"As a manager, I want to generate reports",New,2024-12-27T17:22:32.423Z,2024-12-28T19:49:11.31Z,
1511,UI Alignment Issue on Dashboard,New,2024-12-27T17:22:32.597Z,2024-12-28T19:34:19.797Z,
1512,"As a user, I want to filter search results",Closed,2024-12-27T17:22:32.84Z,2024-12-28T19:49:12.553Z,
1513,Update translations for new language,New,2024-12-27T17:22:33.023Z,2024-12-28T20:21:50.843Z,
1514,"As a user, I want to reset my password",Resolved,2024-12-27T17:22:33.217Z,2024-12-28T19:49:13.783Z,
1515,"As an admin, I need to schedule tasks",Closed,2024-12-27T17:22:33.727Z,2024-12-28T19:49:15.027Z,
1516,"As an admin, I need to schedule tasks",New,2024-12-27T17:22:33.93Z,2024-12-28T19:49:16.247Z,
1517,Fix race condition in thread management,New,2024-12-27T17:22:34.1Z,2024-12-28T20:21:52.04Z,
1518,"As a user, I need to tag items",Active,2024-12-27T17:22:34.49Z,2024-12-28T19:49:17.487Z,
1519,"As a user, I want a mobile-friendly version",Active,2024-12-27T17:22:35.063Z,2024-12-28T19:49:18.71Z,
1520,"As a user, I need to tag items",Closed,2024-12-27T17:22:35.237Z,2024-12-28T19:49:19.947Z,
1521,"As a user, I want to receive notifications",New,2024-12-27T17:22:35.72Z,2024-12-28T19:49:21.163Z,
1522,"As a user, I want to filter search results",Closed,2024-12-27T17:22:36.147Z,2024-12-28T19:49:23.35Z,
1523,"As a manager, I want to generate reports",Resolved,2024-12-27T17:22:36.323Z,2024-12-28T19:49:24.57Z,
1524,"As an admin, I need to view system analytics",Closed,2024-12-27T17:22:37.007Z,2024-12-28T19:49:25.77Z,
1525,"As a user, I want to export data",Active,2024-12-27T17:22:37.373Z,2024-12-28T19:49:27.003Z,
1526,"As a user, I want a dark mode option",Active,2024-12-27T17:24:56.713Z,2024-12-28T19:49:28.183Z,
1527,"As an admin, I want to monitor system logs",Resolved,2024-12-27T17:24:56.9Z,2024-12-28T19:49:29.39Z,
1528,"As an admin, I need to schedule tasks",New,2024-12-27T17:24:57.22Z,2024-12-28T19:49:30.603Z,
1529,"As a user, I want to reset my password",Closed,2024-12-27T17:24:57.417Z,2024-12-28T19:49:31.827Z,
1530,Dropdown Menu Not Working,New,2024-12-27T17:24:57.933Z,2024-12-28T19:34:21Z,
1531,Event Listener Memory Leak,New,2024-12-27T17:24:58.107Z,2024-12-28T19:34:22.223Z,
1532,"As a user, I want to export data",Active,2024-12-27T17:24:58.423Z,2024-12-28T19:49:33.04Z,
1533,"As an admin, I need to view system analytics",New,2024-12-27T17:24:58.837Z,2024-12-28T19:49:34.233Z,
1534,"As a user, I want a mobile-friendly version",Closed,2024-12-27T17:25:00.067Z,2024-12-28T19:49:35.443Z,
1535,"As a user, I want to see my order history",Resolved,2024-12-27T17:25:00.337Z,2024-12-28T19:49:36.637Z,
1536,"As an admin, I need to schedule tasks",Active,2024-12-27T17:25:00.683Z,2024-12-28T19:49:37.85Z,
1537,"As a user, I need to change my email address",Closed,2024-12-27T17:25:01.483Z,2024-12-28T19:49:39.04Z,
1538,"As an admin, I need to view system analytics",Resolved,2024-12-27T17:25:01.677Z,2024-12-28T19:49:40.287Z,
1539,"As a user, I want a dark mode option",Closed,2024-12-27T17:25:02.27Z,2024-12-28T19:49:41.497Z,
1540,"As a user, I want a mobile-friendly version",Active,2024-12-27T17:25:02.467Z,2024-12-28T19:49:42.697Z,
1541,"As an admin, I want to monitor system logs",Closed,2024-12-27T17:25:04.417Z,2024-12-28T19:49:43.883Z,
1542,"As a user, I need two-factor authentication",Closed,2024-12-27T17:25:04.63Z,2024-12-28T19:49:45.09Z,
1543,"As a user, I need keyboard shortcuts",Active,2024-12-27T17:25:05.42Z,2024-12-28T19:49:46.29Z,
1544,"As a user, I need to change my email address",New,2024-12-27T17:25:05.8Z,2024-12-28T19:49:47.517Z,
1545,"As a user, I want to set my timezone",Resolved,2024-12-27T17:25:06Z,2024-12-28T19:49:48.743Z,
1546,"As a user, I want to deactivate my account",Active,2024-12-27T17:25:06.677Z,2024-12-28T19:49:49.957Z,
1547,Dropdown Menu Not Working,New,2024-12-27T17:25:07.6Z,2024-12-28T19:34:23.483Z,
1548,"As a developer, I need detailed error logs",Active,2024-12-27T17:25:07.783Z,2024-12-28T19:49:51.18Z,
1549,"As a user, I want to see my order history",Resolved,2024-12-27T17:25:09.157Z,2024-12-28T19:49:52.473Z,
1550,"As a manager, I want to generate reports",New,2024-12-27T17:25:09.33Z,2024-12-28T19:49:53.727Z,
1551,"As an admin, I want to monitor system logs",Closed,2024-12-27T17:25:09.51Z,2024-12-28T19:49:54.94Z,
1552,"As a user, I want to see my order history",Resolved,2024-12-27T17:25:10Z,2024-12-28T19:49:56.127Z,
1553,"As an admin, I need to manage user roles",Closed,2024-12-27T17:25:10.657Z,2024-12-28T19:49:57.3Z,
1554,"As a user, I want to filter search results",New,2024-12-27T17:25:11.653Z,2024-12-28T19:49:58.497Z,
1555,"As a user, I need autocomplete for forms",Closed,2024-12-27T17:25:11.863Z,2024-12-28T19:49:59.71Z,
1556,"As a user, I want to save items to a wishlist",Closed,2024-12-27T17:25:12.08Z,2024-12-28T19:50:00.937Z,
1557,"As a user, I need a responsive UI",Closed,2024-12-27T17:25:12.45Z,2024-12-28T19:50:02.147Z,
1558,Tooltip Not Displayed,New,2024-12-27T17:25:12.83Z,2024-12-28T19:34:24.67Z,
1559,"As a user, I need a responsive UI",Resolved,2024-12-27T17:25:13.177Z,2024-12-28T19:50:03.34Z,
1560,"As an admin, I want to monitor system logs",New,2024-12-27T17:25:13.647Z,2024-12-28T19:50:04.567Z,
1561,"As a user, I want to set my timezone",Resolved,2024-12-27T17:25:14.15Z,2024-12-28T19:50:05.827Z,
1562,"As an admin, I need to manage user roles",New,2024-12-27T17:25:14.323Z,2024-12-28T19:50:07.03Z,
1563,API Timeout Error,New,2024-12-27T17:25:15.52Z,2024-12-28T19:34:25.86Z,
1564,"As a developer, I need detailed error logs",New,2024-12-27T17:25:16.037Z,2024-12-28T19:50:08.23Z,
1565,Session Cookie Not Set,New,2024-12-27T17:25:16.393Z,2024-12-28T19:34:27.063Z,
1566,"As a manager, I want to generate reports",Active,2024-12-27T17:25:16.577Z,2024-12-28T19:50:22.157Z,
1567,"As a user, I want to customize my dashboard",Closed,2024-12-27T17:25:17.693Z,2024-12-28T19:50:23.35Z,
1568,"As a user, I want to export data",New,2024-12-27T17:25:18.037Z,2024-12-28T19:50:24.57Z,
1569,Data Not Saving Properly,New,2024-12-27T17:25:18.22Z,2024-12-28T19:34:28.297Z,
1570,Data Not Saving Properly,New,2024-12-27T17:25:18.433Z,2024-12-28T19:34:29.477Z,
1571,"As a user, I need a responsive UI",Closed,2024-12-27T17:25:18.873Z,2024-12-28T19:50:25.777Z,
1572,"As a user, I need autocomplete for forms",Active,2024-12-27T17:25:19.39Z,2024-12-28T19:50:26.987Z,
1573,Incorrect Validation on Login Form,New,2024-12-27T17:25:19.737Z,2024-12-28T19:34:30.653Z,
1574,"As a guest, I want to browse the site without login",New,2024-12-27T17:25:20.093Z,2024-12-28T19:50:28.22Z,
1575,"As a user, I want a mobile-friendly version",Active,2024-12-27T17:25:20.837Z,2024-12-28T19:50:29.44Z,
1576,Backend Service Not Responding,New,2024-12-27T17:25:21.73Z,2024-12-28T19:34:31.853Z,
1577,"As a user, I want to set my timezone",New,2024-12-27T17:25:21.933Z,2024-12-28T19:50:30.633Z,
1578,"As an admin, I need to schedule tasks",Active,2024-12-27T17:25:22.453Z,2024-12-28T19:50:31.857Z,
1579,"As a user, I need to change my email address",New,2024-12-27T17:25:23.423Z,2024-12-28T19:50:33.127Z,
1580,"As a user, I want to reset my password",Closed,2024-12-27T17:25:23.593Z,2024-12-28T19:50:34.32Z,
1581,"As a developer, I want to access API documentation",Closed,2024-12-27T17:25:23.76Z,2024-12-28T19:50:35.54Z,
1582,"As a user, I want to customize my dashboard",New,2024-12-27T17:25:24.12Z,2024-12-28T19:50:36.803Z,
1583,"As a user, I want to customize my dashboard",Resolved,2024-12-27T17:25:24.293Z,2024-12-28T19:50:38.023Z,Viviana de Oliveira
1584,"As an admin, I need to view system analytics",Resolved,2024-12-27T17:25:24.497Z,2024-12-28T19:50:39.2Z,
1585,"As a user, I want a dark mode option",Closed,2024-12-27T17:25:24.683Z,2024-12-28T19:50:40.4Z,
1586,"As a developer, I want to access API documentation",Resolved,2024-12-27T17:25:25.027Z,2024-12-28T19:50:41.653Z,
1587,"As a user, I need keyboard shortcuts",Resolved,2024-12-27T17:25:25.367Z,2024-12-28T19:50:42.873Z,
1588,"As a user, I want a mobile-friendly version",Resolved,2024-12-27T17:25:25.857Z,2024-12-28T19:50:44.06Z,Viviana de Oliveira
